date,region,metric,value
2053-02-14,DE,dosen_differenz_zum_vortag,
2053-02-15,BW,dosen_kumulativ,515281
2053-02-15,BW,indikation_alter_dosen,300213
2053-02-15,BW,indikation_beruf_dosen,175020
2053-02-15,BW,indikation_medizinisch_dosen,14499
2053-02-15,BW,indikation_pflegeheim_dosen,95846
2053-02-15,BW,dosen_differenz_zum_vortag,
2053-02-15,BY,dosen_kumulativ,730066
2053-02-15,BY,indikation_alter_dosen,269349
2053-02-15,BY,indikation_beruf_dosen,365218
2053-02-15,BY,indikation_medizinisch_dosen,17193
2053-02-15,BY,indikation_pflegeheim_dosen,177421
2053-02-15,BY,dosen_differenz_zum_vortag,
2053-02-15,BE,dosen_kumulativ,210345
2053-02-15,BE,indikation_alter_dosen,153332
2053-02-15,BE,indikation_beruf_dosen,53418
2053-02-15,BE,indikation_medizinisch_dosen,180
2053-02-15,BE,indikation_pflegeheim_dosen,67913
2053-02-15,BE,dosen_differenz_zum_vortag,
2053-02-15,BB,dosen_kumulativ,140118
2053-02-15,BB,indikation_alter_dosen,59720
2053-02-15,BB,indikation_beruf_dosen,76079
2053-02-15,BB,indikation_medizinisch_dosen,2052
2053-02-15,BB,indikation_pflegeheim_dosen,29936
2053-02-15,BB,dosen_differenz_zum_vortag,
2053-02-15,HB,dosen_kumulativ,40592
2053-02-15,HB,indikation_alter_dosen,18139
2053-02-15,HB,indikation_beruf_dosen,16807
2053-02-15,HB,indikation_medizinisch_dosen,341
2053-02-15,HB,indikation_pflegeheim_dosen,13192
2053-02-15,HB,dosen_differenz_zum_vortag,
2053-02-15,HH,dosen_kumulativ,103743
2053-02-15,HH,indikation_alter_dosen,41549
2053-02-15,HH,indikation_beruf_dosen,53268
2053-02-15,HH,indikation_medizinisch_dosen,2089
2053-02-15,HH,indikation_pflegeheim_dosen,22899
2053-02-15,HH,dosen_differenz_zum_vortag,
2053-02-15,HE,dosen_kumulativ,285909
2053-02-15,HE,indikation_alter_dosen,125005
2053-02-15,HE,indikation_beruf_dosen,121378
2053-02-15,HE,indikation_medizinisch_dosen,11185
2053-02-15,HE,indikation_pflegeheim_dosen,72296
2053-02-15,HE,dosen_differenz_zum_vortag,
2053-02-15,MV,dosen_kumulativ,97967
2053-02-15,MV,indikation_alter_dosen,18604
2053-02-15,MV,indikation_beruf_dosen,48010
2053-02-15,MV,indikation_medizinisch_dosen,1881
2053-02-15,MV,indikation_pflegeheim_dosen,31793
2053-02-15,MV,dosen_differenz_zum_vortag,
2053-02-15,NI,dosen_kumulativ,347765
2053-02-15,NI,indikation_alter_dosen,89755
2053-02-15,NI,indikation_beruf_dosen,178194
2053-02-15,NI,indikation_medizinisch_dosen,51479
2053-02-15,NI,indikation_pflegeheim_dosen,137734
2053-02-15,NI,dosen_differenz_zum_vortag,
2053-02-15,NW,dosen_kumulativ,905357
2053-02-15,NW,indikation_alter_dosen,191256
2053-02-15,NW,indikation_beruf_dosen,513770
2053-02-15,NW,indikation_medizinisch_dosen,24341
2053-02-15,NW,indikation_pflegeheim_dosen,294623
2053-02-15,NW,dosen_differenz_zum_vortag,
2053-02-15,RP,dosen_kumulativ,259628
2053-02-15,RP,indikation_alter_dosen,98960
2053-02-15,RP,indikation_beruf_dosen,106339
2053-02-15,RP,indikation_medizinisch_dosen,173
2053-02-15,RP,indikation_pflegeheim_dosen,54156
2053-02-15,RP,dosen_differenz_zum_vortag,
2053-02-15,SL,dosen_kumulativ,51480
2053-02-15,SL,indikation_alter_dosen,34164
2053-02-15,SL,indikation_beruf_dosen,12609
2053-02-15,SL,indikation_medizinisch_dosen,0
2053-02-15,SL,indikation_pflegeheim_dosen,14661
2053-02-15,SL,dosen_differenz_zum_vortag,
2053-02-15,SN,dosen_kumulativ,196975
2053-02-15,SN,indikation_alter_dosen,48955
2053-02-15,SN,indikation_beruf_dosen,106787
2053-02-15,SN,indikation_medizinisch_dosen,8219
2053-02-15,SN,indikation_pflegeheim_dosen,40116
2053-02-15,SN,dosen_differenz_zum_vortag,
2053-02-15,ST,dosen_kumulativ,109200
2053-02-15,ST,indikation_alter_dosen,37858
2053-02-15,ST,indikation_beruf_dosen,55008
2053-02-15,ST,indikation_medizinisch_dosen,5551
2053-02-15,ST,indikation_pflegeheim_dosen,37067
2053-02-15,ST,dosen_differenz_zum_vortag,
2053-02-15,SH,dosen_kumulativ,167100
2053-02-15,SH,indikation_alter_dosen,61469
2053-02-15,SH,indikation_beruf_dosen,54563
2053-02-15,SH,indikation_medizinisch_dosen,12161
2053-02-15,SH,indikation_pflegeheim_dosen,51089
2053-02-15,SH,dosen_differenz_zum_vortag,
2053-02-15,TH,dosen_kumulativ,123028
2053-02-15,TH,indikation_alter_dosen,53530
2053-02-15,TH,indikation_beruf_dosen,56552
2053-02-15,TH,indikation_medizinisch_dosen,5927
2053-02-15,TH,indikation_pflegeheim_dosen,15009
2053-02-15,TH,dosen_differenz_zum_vortag,
2053-02-15,DE,dosen_kumulativ,4284554
2053-02-15,DE,indikation_alter_dosen,1601858
2053-02-15,DE,indikation_beruf_dosen,1993020
2053-02-15,DE,indikation_medizinisch_dosen,157239
2053-02-15,DE,indikation_pflegeheim_dosen,1155751
2053-02-15,DE,dosen_differenz_zum_vortag,
2053-02-16,BW,dosen_kumulativ,533825
2053-02-16,BW,indikation_alter_dosen,311743
2053-02-16,BW,indikation_beruf_dosen,180856
2053-02-16,BW,indikation_medizinisch_dosen,14860
2053-02-16,BW,indikation_pflegeheim_dosen,99020
2053-02-16,BW,dosen_differenz_zum_vortag,
2053-02-16,BY,dosen_kumulativ,752095
2053-02-16,BY,indikation_alter_dosen,278438
2053-02-16,BY,indikation_beruf_dosen,376343
2053-02-16,BY,indikation_medizinisch_dosen,17878
2053-02-16,BY,indikation_pflegeheim_dosen,179517
2053-02-16,BY,dosen_differenz_zum_vortag,
2053-02-16,BE,dosen_kumulativ,220234
2053-02-16,BE,indikation_alter_dosen,157599
2053-02-16,BE,indikation_beruf_dosen,59346
2053-02-16,BE,indikation_medizinisch_dosen,180
2053-02-16,BE,indikation_pflegeheim_dosen,68668
2053-02-16,BE,dosen_differenz_zum_vortag,
2053-02-16,BB,dosen_kumulativ,142954
2053-02-16,BB,indikation_alter_dosen,61603
2053-02-16,BB,indikation_beruf_dosen,76899
2053-02-16,BB,indikation_medizinisch_dosen,2077
2053-02-16,BB,indikation_pflegeheim_dosen,31016
2053-02-16,BB,dosen_differenz_zum_vortag,
2053-02-16,HB,dosen_kumulativ,41861
2053-02-16,HB,indikation_alter_dosen,18802
2053-02-16,HB,indikation_beruf_dosen,17287
2053-02-16,HB,indikation_medizinisch_dosen,357
2053-02-16,HB,indikation_pflegeheim_dosen,13425
2053-02-16,HB,dosen_differenz_zum_vortag,
2053-02-16,HH,dosen_kumulativ,107025
2053-02-16,HH,indikation_alter_dosen,43073
2053-02-16,HH,indikation_beruf_dosen,54935
2053-02-16,HH,indikation_medizinisch_dosen,2097
2053-02-16,HH,indikation_pflegeheim_dosen,23292
2053-02-16,HH,dosen_differenz_zum_vortag,
2053-02-16,HE,dosen_kumulativ,293572
2053-02-16,HE,indikation_alter_dosen,129190
2053-02-16,HE,indikation_beruf_dosen,124341
2053-02-16,HE,indikation_medizinisch_dosen,11235
2053-02-16,HE,indikation_pflegeheim_dosen,73070
2053-02-16,HE,dosen_differenz_zum_vortag,
2053-02-16,MV,dosen_kumulativ,101618
2053-02-16,MV,indikation_alter_dosen,19862
2053-02-16,MV,indikation_beruf_dosen,49257
2053-02-16,MV,indikation_medizinisch_dosen,1910
2053-02-16,MV,indikation_pflegeheim_dosen,32993
2053-02-16,MV,dosen_differenz_zum_vortag,
2053-02-16,NI,dosen_kumulativ,362123
2053-02-16,NI,indikation_alter_dosen,97224
2053-02-16,NI,indikation_beruf_dosen,183711
2053-02-16,NI,indikation_medizinisch_dosen,51974
2053-02-16,NI,indikation_pflegeheim_dosen,139693
2053-02-16,NI,dosen_differenz_zum_vortag,
2053-02-16,NW,dosen_kumulativ,929813
2053-02-16,NW,indikation_alter_dosen,201808
2053-02-16,NW,indikation_beruf_dosen,525794
2053-02-16,NW,indikation_medizinisch_dosen,24623
2053-02-16,NW,indikation_pflegeheim_dosen,297540
2053-02-16,NW,dosen_differenz_zum_vortag,
2053-02-16,RP,dosen_kumulativ,268429
2053-02-16,RP,indikation_alter_dosen,102504
2053-02-16,RP,indikation_beruf_dosen,110451
2053-02-16,RP,indikation_medizinisch_dosen,173
2053-02-16,RP,indikation_pflegeheim_dosen,55301
2053-02-16,RP,dosen_differenz_zum_vortag,
2053-02-16,SL,dosen_kumulativ,53715
2053-02-16,SL,indikation_alter_dosen,35101
2053-02-16,SL,indikation_beruf_dosen,13646
2053-02-16,SL,indikation_medizinisch_dosen,0
2053-02-16,SL,indikation_pflegeheim_dosen,14954
2053-02-16,SL,dosen_differenz_zum_vortag,
2053-02-16,SN,dosen_kumulativ,202616
2053-02-16,SN,indikation_alter_dosen,51932
2053-02-16,SN,indikation_beruf_dosen,108052
2053-02-16,SN,indikation_medizinisch_dosen,8457
2053-02-16,SN,indikation_pflegeheim_dosen,40490
2053-02-16,SN,dosen_differenz_zum_vortag,
2053-02-16,ST,dosen_kumulativ,111836
2053-02-16,ST,indikation_alter_dosen,39129
2053-02-16,ST,indikation_beruf_dosen,56132
2053-02-16,ST,indikation_medizinisch_dosen,5686
2053-02-16,ST,indikation_pflegeheim_dosen,37494
2053-02-16,ST,dosen_differenz_zum_vortag,
2053-02-16,SH,dosen_kumulativ,173859
2053-02-16,SH,indikation_alter_dosen,63468
2053-02-16,SH,indikation_beruf_dosen,58293
2053-02-16,SH,indikation_medizinisch_dosen,12410
2053-02-16,SH,indikation_pflegeheim_dosen,52942
2053-02-16,SH,dosen_differenz_zum_vortag,
2053-02-16,TH,dosen_kumulativ,126432
2053-02-16,TH,indikation_alter_dosen,60163
2053-02-16,TH,indikation_beruf_dosen,56791
2053-02-16,TH,indikation_medizinisch_dosen,6174
2053-02-16,TH,indikation_pflegeheim_dosen,25590
2053-02-16,TH,dosen_differenz_zum_vortag,
2053-02-16,DE,dosen_kumulativ,4422007
2053-02-16,DE,indikation_alter_dosen,1671639
2053-02-16,DE,indikation_beruf_dosen,2052134
2053-02-16,DE,indikation_medizinisch_dosen,160091
2053-02-16,DE,indikation_pflegeheim_dosen,1185005
2053-02-16,DE,dosen_differenz_zum_vortag,
2053-02-17,BW,dosen_kumulativ,552335
2053-02-17,BW,indikation_alter_dosen,322798
2053-02-17,BW,indikation_beruf_dosen,187260
2053-02-17,BW,indikation_medizinisch_dosen,15260
2053-02-17,BW,indikation_pflegeheim_dosen,101986
2053-02-17,BW,dosen_differenz_zum_vortag,
2053-02-17,BY,dosen_kumulativ,778069
2053-02-17,BY,indikation_alter_dosen,290522
2053-02-17,BY,indikation_beruf_dosen,387635
2053-02-17,BY,indikation_medizinisch_dosen,18511
2053-02-17,BY,indikation_pflegeheim_dosen,183189
2053-02-17,BY,dosen_differenz_zum_vortag,
2053-02-17,BE,dosen_kumulativ,225470
2053-02-17,BE,indikation_alter_dosen,161934
2053-02-17,BE,indikation_beruf_dosen,60481
2053-02-17,BE,indikation_medizinisch_dosen,180
2053-02-17,BE,indikation_pflegeheim_dosen,69821
2053-02-17,BE,dosen_differenz_zum_vortag,
2053-02-17,BB,dosen_kumulativ,146665
2053-02-17,BB,indikation_alter_dosen,63398
2053-02-17,BB,indikation_beruf_dosen,78600
2053-02-17,BB,indikation_medizinisch_dosen,2222
2053-02-17,BB,indikation_pflegeheim_dosen,32169
2053-02-17,BB,dosen_differenz_zum_vortag,
2053-02-17,HB,dosen_kumulativ,43124
2053-02-17,HB,indikation_alter_dosen,19489
2053-02-17,HB,indikation_beruf_dosen,17839
2053-02-17,HB,indikation_medizinisch_dosen,367
2053-02-17,HB,indikation_pflegeheim_dosen,13450
2053-02-17,HB,dosen_differenz_zum_vortag,
2053-02-17,HH,dosen_kumulativ,110222
2053-02-17,HH,indikation_alter_dosen,44551
2053-02-17,HH,indikation_beruf_dosen,56558
2053-02-17,HH,indikation_medizinisch_dosen,2107
2053-02-17,HH,indikation_pflegeheim_dosen,23646
2053-02-17,HH,dosen_differenz_zum_vortag,
2053-02-17,HE,dosen_kumulativ,303845
2053-02-17,HE,indikation_alter_dosen,134728
2053-02-17,HE,indikation_beruf_dosen,128263
2053-02-17,HE,indikation_medizinisch_dosen,11310
2053-02-17,HE,indikation_pflegeheim_dosen,74295
2053-02-17,HE,dosen_differenz_zum_vortag,
2053-02-17,MV,dosen_kumulativ,105008
2053-02-17,MV,indikation_alter_dosen,21620
2053-02-17,MV,indikation_beruf_dosen,50177
2053-02-17,MV,indikation_medizinisch_dosen,1976
2053-02-17,MV,indikation_pflegeheim_dosen,33788
2053-02-17,MV,dosen_differenz_zum_vortag,
2053-02-17,NI,dosen_kumulativ,382816
2053-02-17,NI,indikation_alter_dosen,107363
2053-02-17,NI,indikation_beruf_dosen,191857
2053-02-17,NI,indikation_medizinisch_dosen,54254
2053-02-17,NI,indikation_pflegeheim_dosen,143166
2053-02-17,NI,dosen_differenz_zum_vortag,
2053-02-17,NW,dosen_kumulativ,955390
2053-02-17,NW,indikation_alter_dosen,213766
2053-02-17,NW,indikation_beruf_dosen,537570
2053-02-17,NW,indikation_medizinisch_dosen,25055
2053-02-17,NW,indikation_pflegeheim_dosen,299929
2053-02-17,NW,dosen_differenz_zum_vortag,
2053-02-17,RP,dosen_kumulativ,278663
2053-02-17,RP,indikation_alter_dosen,108105
2053-02-17,RP,indikation_beruf_dosen,113929
2053-02-17,RP,indikation_medizinisch_dosen,176
2053-02-17,RP,indikation_pflegeheim_dosen,56453
2053-02-17,RP,dosen_differenz_zum_vortag,
2053-02-17,SL,dosen_kumulativ,55961
2053-02-17,SL,indikation_alter_dosen,36182
2053-02-17,SL,indikation_beruf_dosen,14697
2053-02-17,SL,indikation_medizinisch_dosen,0
2053-02-17,SL,indikation_pflegeheim_dosen,15299
2053-02-17,SL,dosen_differenz_zum_vortag,
2053-02-17,SN,dosen_kumulativ,209124
2053-02-17,SN,indikation_alter_dosen,56390
2053-02-17,SN,indikation_beruf_dosen,109621
2053-02-17,SN,indikation_medizinisch_dosen,8842
2053-02-17,SN,indikation_pflegeheim_dosen,41172
2053-02-17,SN,dosen_differenz_zum_vortag,
2053-02-17,ST,dosen_kumulativ,115584
2053-02-17,ST,indikation_alter_dosen,40858
2053-02-17,ST,indikation_beruf_dosen,57715
2053-02-17,ST,indikation_medizinisch_dosen,5824
2053-02-17,ST,indikation_pflegeheim_dosen,38067
2053-02-17,ST,dosen_differenz_zum_vortag,
2053-02-17,SH,dosen_kumulativ,179125
2053-02-17,SH,indikation_alter_dosen,65511
2053-02-17,SH,indikation_beruf_dosen,60703
2053-02-17,SH,indikation_medizinisch_dosen,12660
2053-02-17,SH,indikation_pflegeheim_dosen,54641
2053-02-17,SH,dosen_differenz_zum_vortag,
2053-02-17,TH,dosen_kumulativ,131019
2053-02-17,TH,indikation_alter_dosen,63177
2053-02-17,TH,indikation_beruf_dosen,58111
2053-02-17,TH,indikation_medizinisch_dosen,6321
2053-02-17,TH,indikation_pflegeheim_dosen,26343
2053-02-17,TH,dosen_differenz_zum_vortag,
2053-02-17,DE,dosen_kumulativ,4572420
2053-02-17,DE,indikation_alter_dosen,1750392
2053-02-17,DE,indikation_beruf_dosen,2111016
2053-02-17,DE,indikation_medizinisch_dosen,165065
2053-02-17,DE,indikation_pflegeheim_dosen,1207414
2053-02-17,DE,dosen_differenz_zum_vortag,
2053-02-18,BW,dosen_kumulativ,569869
2053-02-18,BW,indikation_alter_dosen,333617
2053-02-18,BW,indikation_beruf_dosen,192960
2053-02-18,BW,indikation_medizinisch_dosen,15599
2053-02-18,BW,indikation_pflegeheim_dosen,104644
2053-02-18,BW,dosen_differenz_zum_vortag,
2053-02-18,BY,dosen_kumulativ,804656
2053-02-18,BY,indikation_alter_dosen,303002
2053-02-18,BY,indikation_beruf_dosen,399533
2053-02-18,BY,indikation_medizinisch_dosen,19178
2053-02-18,BY,indikation_pflegeheim_dosen,186198
2053-02-18,BY,dosen_differenz_zum_vortag,
2053-02-18,BE,dosen_kumulativ,230346
2053-02-18,BE,indikation_alter_dosen,166180
2053-02-18,BE,indikation_beruf_dosen,61337
2053-02-18,BE,indikation_medizinisch_dosen,180
2053-02-18,BE,indikation_pflegeheim_dosen,70396
2053-02-18,BE,dosen_differenz_zum_vortag,
2053-02-18,BB,dosen_kumulativ,151129
2053-02-18,BB,indikation_alter_dosen,65627
2053-02-18,BB,indikation_beruf_dosen,80783
2053-02-18,BB,indikation_medizinisch_dosen,2357
2053-02-18,BB,indikation_pflegeheim_dosen,33699
2053-02-18,BB,dosen_differenz_zum_vortag,
2053-02-18,HB,dosen_kumulativ,44425
2053-02-18,HB,indikation_alter_dosen,20156
2053-02-18,HB,indikation_beruf_dosen,18456
2053-02-18,HB,indikation_medizinisch_dosen,371
2053-02-18,HB,indikation_pflegeheim_dosen,13460
2053-02-18,HB,dosen_differenz_zum_vortag,
2053-02-18,HH,dosen_kumulativ,113615
2053-02-18,HH,indikation_alter_dosen,46043
2053-02-18,HH,indikation_beruf_dosen,58336
2053-02-18,HH,indikation_medizinisch_dosen,2114
2053-02-18,HH,indikation_pflegeheim_dosen,24066
2053-02-18,HH,dosen_differenz_zum_vortag,
2053-02-18,HE,dosen_kumulativ,313595
2053-02-18,HE,indikation_alter_dosen,139865
2053-02-18,HE,indikation_beruf_dosen,132347
2053-02-18,HE,indikation_medizinisch_dosen,11403
2053-02-18,HE,indikation_pflegeheim_dosen,75087
2053-02-18,HE,dosen_differenz_zum_vortag,
2053-02-18,MV,dosen_kumulativ,108606
2053-02-18,MV,indikation_alter_dosen,23375
2053-02-18,MV,indikation_beruf_dosen,51214
2053-02-18,MV,indikation_medizinisch_dosen,2018
2053-02-18,MV,indikation_pflegeheim_dosen,34558
2053-02-18,MV,dosen_differenz_zum_vortag,
2053-02-18,NI,dosen_kumulativ,400486
2053-02-18,NI,indikation_alter_dosen,118535
2053-02-18,NI,indikation_beruf_dosen,196607
2053-02-18,NI,indikation_medizinisch_dosen,54986
2053-02-18,NI,indikation_pflegeheim_dosen,145673
2053-02-18,NI,dosen_differenz_zum_vortag,
2053-02-18,NW,dosen_kumulativ,978634
2053-02-18,NW,indikation_alter_dosen,217858.988
2053-02-18,NW,indikation_beruf_dosen,546043.63
2053-02-18,NW,indikation_medizinisch_dosen,25314
2053-02-18,NW,indikation_pflegeheim_dosen,302936
2053-02-18,NW,dosen_differenz_zum_vortag,
2053-02-18,RP,dosen_kumulativ,288986
2053-02-18,RP,indikation_alter_dosen,112858
2053-02-18,RP,indikation_beruf_dosen,117770
2053-02-18,RP,indikation_medizinisch_dosen,185
2053-02-18,RP,indikation_pflegeheim_dosen,58173
2053-02-18,RP,dosen_differenz_zum_vortag,
2053-02-18,SL,dosen_kumulativ,58013
2053-02-18,SL,indikation_alter_dosen,37168
2053-02-18,SL,indikation_beruf_dosen,15706
2053-02-18,SL,indikation_medizinisch_dosen,0
2053-02-18,SL,indikation_pflegeheim_dosen,15491
2053-02-18,SL,dosen_differenz_zum_vortag,
2053-02-18,SN,dosen_kumulativ,216003
2053-02-18,SN,indikation_alter_dosen,61095
2053-02-18,SN,indikation_beruf_dosen,111314
2053-02-18,SN,indikation_medizinisch_dosen,9272
2053-02-18,SN,indikation_pflegeheim_dosen,42121
2053-02-18,SN,dosen_differenz_zum_vortag,
2053-02-18,ST,dosen_kumulativ,120670
2053-02-18,ST,indikation_alter_dosen,43142
2053-02-18,ST,indikation_beruf_dosen,59904
2053-02-18,ST,indikation_medizinisch_dosen,6036
2053-02-18,ST,indikation_pflegeheim_dosen,38995
2053-02-18,ST,dosen_differenz_zum_vortag,
2053-02-18,SH,dosen_kumulativ,185098
2053-02-18,SH,indikation_alter_dosen,67533
2053-02-18,SH,indikation_beruf_dosen,63797
2053-02-18,SH,indikation_medizinisch_dosen,13062
2053-02-18,SH,indikation_pflegeheim_dosen,56333
2053-02-18,SH,dosen_differenz_zum_vortag,
2053-02-18,TH,dosen_kumulativ,135769
2053-02-18,TH,indikation_alter_dosen,66533
2053-02-18,TH,indikation_beruf_dosen,59278
2053-02-18,TH,indikation_medizinisch_dosen,6461
2053-02-18,TH,indikation_pflegeheim_dosen,27298
2053-02-18,TH,dosen_differenz_zum_vortag,
2053-02-18,DE,dosen_kumulativ,4719900
2053-02-18,DE,indikation_alter_dosen,1822587.988
2053-02-18,DE,indikation_beruf_dosen,2165385.63
2053-02-18,DE,indikation_medizinisch_dosen,168536
2053-02-18,DE,indikation_pflegeheim_dosen,1229128
2053-02-18,DE,dosen_differenz_zum_vortag,
2053-02-19,BW,dosen_kumulativ,593476
2053-02-19,BW,indikation_alter_dosen,347398
2053-02-19,BW,indikation_beruf_dosen,201241
2053-02-19,BW,indikation_medizinisch_dosen,16189
2053-02-19,BW,indikation_pflegeheim_dosen,108211
2053-02-19,BW,dosen_differenz_zum_vortag,
2053-02-19,BY,dosen_kumulativ,832042
2053-02-19,BY,indikation_alter_dosen,315571
2053-02-19,BY,indikation_beruf_dosen,411014
2053-02-19,BY,indikation_medizinisch_dosen,20478
2053-02-19,BY,indikation_pflegeheim_dosen,189472
2053-02-19,BY,dosen_differenz_zum_vortag,
2053-02-19,BE,dosen_kumulativ,235543
2053-02-19,BE,indikation_alter_dosen,170430
2053-02-19,BE,indikation_beruf_dosen,62307
2053-02-19,BE,indikation_medizinisch_dosen,180
2053-02-19,BE,indikation_pflegeheim_dosen,71183
2053-02-19,BE,dosen_differenz_zum_vortag,
2053-02-19,BB,dosen_kumulativ,154623
2053-02-19,BB,indikation_alter_dosen,67196
2053-02-19,BB,indikation_beruf_dosen,82617
2053-02-19,BB,indikation_medizinisch_dosen,2444
2053-02-19,BB,indikation_pflegeheim_dosen,33725
2053-02-19,BB,dosen_differenz_zum_vortag,
2053-02-19,HB,dosen_kumulativ,45792
2053-02-19,HB,indikation_alter_dosen,20811
2053-02-19,HB,indikation_beruf_dosen,19084
2053-02-19,HB,indikation_medizinisch_dosen,394
2053-02-19,HB,indikation_pflegeheim_dosen,13565
2053-02-19,HB,dosen_differenz_zum_vortag,
2053-02-19,HH,dosen_kumulativ,119987
2053-02-19,HH,indikation_alter_dosen,48176
2053-02-19,HH,indikation_beruf_dosen,62337
2053-02-19,HH,indikation_medizinisch_dosen,2116
2053-02-19,HH,indikation_pflegeheim_dosen,25175
2053-02-19,HH,dosen_differenz_zum_vortag,
2053-02-19,HE,dosen_kumulativ,320990
2053-02-19,HE,indikation_alter_dosen,144026
2053-02-19,HE,indikation_beruf_dosen,134946
2053-02-19,HE,indikation_medizinisch_dosen,11537
2053-02-19,HE,indikation_pflegeheim_dosen,76014
2053-02-19,HE,dosen_differenz_zum_vortag,
2053-02-19,MV,dosen_kumulativ,112054
2053-02-19,MV,indikation_alter_dosen,24973
2053-02-19,MV,indikation_beruf_dosen,52341
2053-02-19,MV,indikation_medizinisch_dosen,2080
2053-02-19,MV,indikation_pflegeheim_dosen,35283
2053-02-19,MV,dosen_differenz_zum_vortag,
2053-02-19,NI,dosen_kumulativ,419663
2053-02-19,NI,indikation_alter_dosen,130425
